Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
490,196.100000,170.612000,7.170555,2,21,5
491,196.100000,169.973000,7.109949,2,21,5
492,196.100000,169.397000,7.697031,3,21,5
493,196.100000,170.927000,7.766593,2,21,5
494,196.100000,169.334000,7.174778,7,21,5
495,196.100000,169.811000,6.983321,4,21,5
496,196.100000,169.739000,6.861631,2,21,5
497,196.100000,170.288000,6.831563,2,21,5
498,196.100000,169.109000,7.040158,9,21,5
499,196.100000,170.036000,6.222275,2,21,5
500,196.100000,168.605000,7.672071,2,21,5
501,196.100000,169.703000,7.410728,2,21,5
502,196.100000,170.000000,7.635693,2,21,5
503,196.100000,169.865000,7.733064,2,21,5
504,196.100000,169.352000,7.227039,3,21,5
505,196.100000,170.369000,7.021263,5,21,5
506,196.100000,170.828000,7.160155,2,21,5
507,196.100000,169.775000,7.016971,6,21,5
508,196.100000,169.955000,7.679458,2,21,5
509,196.100000,169.262000,7.669965,3,21,5
510,196.100000,170.729000,6.368662,3,21,5
511,196.100000,168.830000,7.135019,2,21,5
512,196.100000,169.694000,6.816536,2,21,5
513,196.100000,169.136000,7.004891,8,21,5
514,196.100000,169.820000,7.082034,15,21,5
515,196.100000,169.487000,7.169849,2,21,5
516,196.100000,170.243000,7.347942,3,21,5
517,196.100000,169.838000,6.853463,3,21,5
518,196.100000,169.712000,7.124090,9,21,5
519,196.100000,169.595000,7.285415,4,21,5
520,196.100000,169.695000,7.704614,2,21,5
521,196.100000,169.442000,7.361076,2,21,5
522,196.100000,170.531000,8.071043,2,21,5
523,196.100000,169.730000,7.381646,9,21,5
524,196.100000,169.757000,7.199837,2,21,5
525,196.100000,169.766000,7.414624,3,21,5
526,196.100000,169.883000,7.529569,3,21,5
527,196.100000,169.532000,7.603248,9,21,5
528,196.100000,168.749000,6.918764,5,21,5
529,196.100000,169.901000,6.912908,2,21,5
530,196.100000,170.315000,6.770220,2,21,5
531,196.100000,170.243000,7.484467,2,21,5
532,196.100000,169.379000,6.952400,2,21,5
533,196.100000,168.641000,7.433036,2,21,5
534,196.100000,168.380000,6.813898,2,21,5
535,196.100000,169.640000,6.953920,2,21,5
536,196.100000,168.749000,6.804256,7,21,5
537,196.100000,169.388000,7.235776,2,21,5
538,196.100000,169.919000,7.348207,2,21,5
539,196.100000,170.405000,7.088179,3,21,5
540,196.100000,168.353000,6.987681,3,21,5
541,196.100000,169.775000,6.998477,4,21,5
542,196.100000,168.722000,7.362616,2,21,5
543,196.100000,169.245000,7.089956,2,21,5
544,196.100000,170.648000,7.585756,2,21,5
545,196.100000,170.252000,7.619849,11,21,5
546,196.100000,170.837000,7.844216,2,21,5
547,196.100000,168.686000,7.508848,2,21,5
548,196.100000,168.947000,8.426476,2,21,5
549,196.100000,169.307000,6.846930,2,21,5
550,196.100000,170.099000,7.083057,2,21,5
551,196.100000,169.505000,6.718577,4,21,5
552,196.100000,168.785000,7.414356,2,21,5
553,196.100000,169.451000,6.428413,4,21,5
554,196.100000,169.343000,6.872907,2,21,5
555,196.100000,170.324000,7.022907,2,21,5
556,196.100000,168.731000,7.229297,2,21,5
557,196.100000,170.072000,7.534973,3,21,5
558,196.100000,169.055000,7.097315,3,21,5
559,196.100000,170.882000,7.310504,3,21,5
560,196.100000,169.739000,6.881670,2,21,5
561,196.100000,169.667000,7.029979,2,21,5
562,196.100000,169.946000,7.390770,3,21,5
563,196.100000,169.388000,7.764950,2,21,5
564,196.100000,169.460000,7.461863,2,21,5
565,196.100000,169.991000,7.934811,3,21,5
566,196.100000,169.253000,7.451060,8,21,5
567,196.100000,170.072000,6.891532,2,21,5
568,196.100000,170.756000,6.540616,3,21,5
569,196.100000,169.694000,7.650762,4,21,5
570,196.100000,170.315000,7.803965,9,21,5
571,196.100000,170.324000,7.257729,3,21,5
572,196.100000,169.406000,7.347242,2,21,5
573,196.100000,169.568000,6.863030,3,21,5
574,196.100000,170.918000,6.807927,2,21,5
575,196.100000,169.865000,6.719782,11,21,5
576,196.100000,169.775000,7.409985,2,21,5
577,196.100000,171.152000,6.962162,3,21,5
578,196.100000,170.603000,7.005048,2,21,5
579,196.100000,169.613000,7.382475,7,21,5
580,196.100000,168.317000,7.955364,5,21,5
581,196.100000,169.451000,6.829209,2,21,5
582,196.100000,170.828000,7.325668,2,21,5
583,196.100000,170.549000,6.569254,2,21,5
584,196.100000,169.631000,7.014338,4,21,5
585,196.100000,169.055000,7.016971,3,21,5
586,196.100000,170.441000,6.658169,2,21,5
587,196.100000,169.703000,7.262788,2,21,5
588,196.100000,170.765000,6.990370,9,21,5
589,196.100000,170.432000,7.210657,2,21,5
590,196.100000,169.649000,7.408367,3,21,5
591,196.100000,170.315000,6.982254,5,21,5
592,196.100000,169.622000,7.741235,5,21,5
593,196.100000,170.234000,7.374093,4,21,5
594,196.100000,169.721000,6.821852,7,21,5
595,196.100000,169.883000,6.930181,3,21,5
596,196.100000,168.875000,6.537712,3,21,5
