Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
482,133.400000,114.676000,5.924612,10,14,5
483,133.400000,115.171000,5.366587,10,14,5
484,133.400000,114.964000,5.694656,10,14,5
485,133.400000,114.100000,5.546008,10,14,5
486,133.400000,114.265000,6.256618,10,14,5
487,133.400000,114.802000,6.246359,10,14,5
488,133.400000,115.225000,5.382181,10,14,5
489,133.400000,114.894000,6.150314,10,14,5
490,133.400000,114.727000,6.012435,10,14,5
491,133.400000,115.106000,5.330325,10,14,5
492,133.400000,115.316000,5.269833,10,14,5
493,133.400000,114.923000,6.597558,10,14,5
494,133.400000,115.434000,5.803486,10,14,5
495,133.400000,115.132000,5.882174,10,14,5
496,133.400000,114.860000,5.386817,10,14,5
497,133.400000,115.578000,5.637652,10,14,5
498,133.400000,114.849000,6.061889,10,14,5
499,133.400000,114.390000,5.943812,10,14,5
500,133.400000,113.653000,6.402507,10,14,5
501,133.400000,114.987000,6.308180,10,14,5
502,133.400000,115.533000,5.829066,10,14,5
503,133.400000,115.339000,5.046165,10,14,5
504,133.400000,114.718000,5.874596,10,14,5
505,133.400000,114.058000,6.138195,10,14,5
506,133.400000,114.880000,5.602999,10,14,5
507,133.400000,115.055000,5.458798,10,14,5
508,133.400000,115.119000,5.851849,10,14,5
509,133.400000,115.137000,5.661972,10,14,5
510,133.400000,114.622000,5.819632,10,14,5
511,133.400000,114.618000,5.793002,10,14,5
512,133.400000,115.119000,5.689177,10,14,5
513,133.400000,114.563000,5.828853,10,14,5
514,133.400000,114.426000,5.675449,10,14,5
515,133.400000,114.929000,6.613975,10,14,5
516,133.400000,114.090000,5.621450,10,14,5
517,133.400000,114.957000,5.453957,10,14,5
518,133.400000,115.190000,4.929290,10,14,5
519,133.400000,114.870000,6.181383,10,14,5
520,133.400000,114.246000,5.902464,10,14,5
521,133.400000,114.893000,5.687675,10,14,5
522,133.400000,114.507000,6.358211,10,14,5
523,133.400000,115.217000,5.607228,10,14,5
524,133.400000,113.736000,6.509555,10,14,5
525,133.400000,114.971000,5.919346,10,14,5
526,133.400000,114.245000,5.951914,10,14,5
527,133.400000,115.271000,5.308150,10,14,5
528,133.400000,114.652000,6.329873,10,14,5
529,133.400000,115.337000,6.102371,10,14,5
530,133.400000,114.411000,6.046270,10,14,5
531,133.400000,114.633000,6.501708,10,14,5
532,133.400000,115.180000,5.739791,10,14,5
533,133.400000,114.659000,5.813778,10,14,5
534,133.400000,114.230000,5.983118,10,14,5
535,133.400000,115.059000,5.216111,10,14,5
536,133.400000,115.200000,6.047313,10,14,5
537,133.400000,116.036000,5.209578,10,14,5
538,133.400000,114.777000,5.658602,10,14,5
539,133.400000,114.408000,6.011118,10,14,5
540,133.400000,114.983000,6.054982,10,14,5
541,133.400000,115.711000,5.391751,10,14,5
542,133.400000,114.995000,6.075926,10,14,5
543,133.400000,114.381000,6.402526,10,14,5
544,133.400000,114.840000,5.999200,10,14,5
545,133.400000,115.551000,6.178649,10,14,5
546,133.400000,114.160000,6.693952,10,14,5
547,133.400000,113.744000,6.451284,10,14,5
548,133.400000,114.563000,6.573533,10,14,5
549,133.400000,114.946000,5.361071,10,14,5
550,133.400000,115.053000,5.561069,10,14,5
551,133.400000,115.664000,5.312279,10,14,5
552,133.400000,115.227000,5.722811,10,14,5
553,133.400000,114.563000,6.301328,10,14,5
554,133.400000,114.871000,5.190632,10,14,5
555,133.400000,114.564000,5.925175,10,14,5
556,133.400000,115.927000,5.307539,10,14,5
557,133.400000,113.590000,6.935049,10,14,5
558,133.400000,114.993000,6.163136,10,14,5
559,133.400000,115.126000,5.146739,10,14,5
560,133.400000,114.704000,5.876205,10,14,5
561,133.400000,115.100000,6.114753,10,14,5
562,133.400000,115.056000,5.639066,10,14,5
563,133.400000,115.536000,5.419696,10,14,5
564,133.400000,115.524000,5.974347,10,14,5
565,133.400000,113.942000,6.196002,10,14,5
566,133.400000,115.059000,5.888940,10,14,5
567,133.400000,113.338000,6.714831,10,14,5
568,133.400000,114.975000,5.039472,10,14,5
569,133.400000,114.908000,6.822502,10,14,5
570,133.400000,115.109000,5.889450,10,14,5
571,133.400000,114.049000,5.998641,10,14,5
572,133.400000,115.325000,5.944651,10,14,5
573,133.400000,115.110000,5.893479,10,14,5
574,133.400000,115.298000,5.134218,10,14,5
575,133.400000,115.290000,6.060173,10,14,5
576,133.400000,114.801000,5.636071,10,14,5
577,133.400000,114.603000,5.872469,10,14,5
578,133.400000,114.823000,5.379960,10,14,5
579,133.400000,114.596000,6.133252,10,14,5
580,133.400000,114.623000,5.471432,10,14,5
581,133.400000,115.208000,5.514430,10,14,5
582,133.400000,114.842000,5.537421,10,14,5
583,133.400000,114.606000,5.709883,10,14,5
584,133.400000,115.088000,6.267285,10,14,5
585,133.400000,115.012000,6.435810,10,14,5
586,133.400000,113.619000,6.622578,10,14,5
587,133.400000,114.632000,5.579621,10,14,5
588,133.400000,114.373000,6.353485,10,14,5
589,133.400000,114.696000,6.211021,10,14,5
590,133.400000,114.706000,5.867722,10,14,5
591,133.400000,115.719000,5.495847,10,14,5
592,133.400000,114.578000,6.464002,10,14,5
593,133.400000,115.975000,5.807657,10,14,5
594,133.400000,114.412000,6.135703,10,14,5
595,133.400000,113.985000,6.159730,10,14,5
596,133.400000,115.476000,5.853309,10,14,5
597,133.400000,115.534000,6.122274,10,14,5
598,133.400000,115.284000,6.105730,10,14,5
599,133.400000,115.047000,5.508928,10,14,5
600,133.400000,114.679000,5.869145,10,14,5
