Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
277,99.950000,91.202000,5.356757,10,17,5
278,99.950000,91.361000,4.673706,10,17,5
279,99.950000,91.705500,4.278901,10,17,5
280,99.950000,91.637500,4.527369,10,17,5
281,99.950000,90.982000,5.412008,10,17,5
282,99.950000,91.411500,4.735920,10,17,5
283,99.950000,90.877000,5.102933,10,17,5
284,99.950000,90.754000,5.100111,10,17,5
285,99.950000,91.130500,5.163433,10,17,5
286,99.950000,91.578500,4.431147,10,17,5
287,99.950000,91.394000,4.586825,10,17,5
288,99.950000,90.841000,4.774806,10,17,5
289,99.950000,91.170000,4.946297,10,17,5
290,99.950000,91.472000,4.416448,10,17,5
291,99.950000,91.615000,4.246107,10,17,5
292,99.950000,91.153000,4.396771,10,17,5
293,99.950000,91.605000,4.340504,10,17,5
294,99.950000,91.050500,4.834674,10,17,5
295,99.950000,91.413000,4.560025,10,17,5
296,99.950000,91.401000,4.769125,10,17,5
297,99.950000,90.792000,4.840215,10,17,5
298,99.950000,91.296500,4.592920,10,17,5
299,99.950000,91.293000,4.530359,10,17,5
300,99.950000,91.446000,4.361930,10,17,5
301,99.950000,91.596000,4.512509,10,17,5
302,99.950000,90.403000,5.456184,10,17,5
303,99.950000,91.276500,4.856251,10,17,5
304,99.950000,91.696500,4.400649,10,17,5
305,101.250000,91.391000,5.008410,10,15,5
306,101.250000,90.955000,5.377748,10,15,5
307,101.250000,91.666500,4.478583,10,15,5
308,101.250000,91.539500,4.704855,10,15,5
309,101.250000,91.238000,5.276827,10,15,5
310,101.250000,91.410500,4.686418,10,15,5
311,101.250000,91.153500,5.028207,10,15,5
312,101.250000,91.949500,4.207556,10,15,5
313,101.250000,91.617500,4.775895,10,15,5
314,101.250000,91.141000,5.284526,10,15,5
315,101.250000,91.845500,4.617738,10,15,5
316,101.250000,91.404500,5.374542,10,15,5
317,101.250000,91.257500,5.549957,10,15,5
318,101.250000,91.793000,4.196534,10,15,5
319,101.250000,91.829000,4.584911,10,15,5
320,101.250000,91.608000,4.533915,10,15,5
321,101.250000,91.880500,4.192540,10,15,5
322,101.250000,91.468000,5.206945,10,15,5
323,101.250000,91.012000,5.202116,10,15,5
324,101.250000,91.095000,4.943721,10,15,5
325,101.250000,91.332000,5.170675,10,15,5
326,101.250000,91.644000,4.425191,10,15,5
327,101.250000,90.984500,5.180940,10,15,5
328,101.250000,91.442000,4.763668,10,15,5
329,101.250000,91.212000,5.237199,10,15,5
330,101.250000,91.393500,4.664084,10,15,5
331,101.250000,91.618500,4.870912,10,15,5
332,101.250000,91.566000,4.653246,10,15,5
333,101.250000,91.479000,4.921017,10,15,5
334,101.250000,91.673500,4.631633,10,15,5
335,101.250000,91.362000,4.962278,10,15,5
336,101.250000,91.631000,4.575226,10,15,5
337,101.250000,91.703000,4.462582,10,15,5
338,101.250000,91.147500,5.116900,10,15,5
339,101.250000,91.416000,4.990786,10,15,5
340,101.250000,91.842000,4.294029,10,15,5
341,101.250000,91.546000,4.284505,10,15,5
342,101.250000,91.365000,5.161751,10,15,5
343,101.250000,91.689000,4.474285,10,15,5
344,101.250000,91.606000,4.794420,10,15,5
345,101.250000,91.211500,5.167373,10,15,5
346,101.250000,91.202000,5.232642,10,15,5
347,101.250000,91.611000,4.388403,10,15,5
348,101.250000,91.871500,4.346126,10,15,5
349,101.250000,91.075000,5.236390,10,15,5
350,101.250000,91.666500,4.115307,10,15,5
351,101.250000,91.170000,4.726008,10,15,5
352,101.250000,91.358000,4.807534,10,15,5
353,101.250000,91.459000,4.715858,10,15,5
354,101.250000,91.487500,4.587703,10,15,5
355,101.250000,91.381500,4.821512,10,15,5
356,101.250000,91.552500,4.539490,10,15,5
357,101.250000,91.088000,5.087534,10,15,5
358,101.250000,91.338500,4.923453,10,15,5
359,101.250000,91.062000,4.725887,10,15,5
360,101.250000,90.883500,5.216182,10,15,5
361,101.250000,91.527000,4.459560,10,15,5
362,101.250000,91.802500,4.199818,10,15,5
363,101.250000,91.052500,5.787778,10,15,5
364,101.250000,91.787000,4.561829,10,15,5
365,101.250000,91.791000,4.502640,10,15,5
366,101.250000,91.141000,4.885317,10,15,5
367,101.250000,91.107500,4.930296,10,15,5
368,101.250000,91.735500,4.687666,10,15,5
369,101.250000,92.062500,4.265087,10,15,5
370,101.250000,91.208500,5.213612,10,15,5
371,101.250000,91.877500,4.276952,10,15,5
372,101.250000,90.853500,5.379518,10,15,5
373,101.250000,91.475500,4.996706,10,15,5
374,101.250000,91.933000,4.442495,10,15,5
375,101.250000,92.277000,4.222081,10,15,5
376,101.250000,91.812500,4.068208,10,15,5
377,101.250000,91.521000,4.814972,10,15,5
378,101.250000,90.968500,5.466675,10,15,5
379,101.250000,91.264000,4.971821,10,15,5
380,101.250000,90.705500,6.087462,10,15,5
381,101.250000,91.325000,4.957905,10,15,5
382,101.250000,91.413000,4.655178,10,15,5
383,101.250000,91.433000,4.966182,10,15,5
384,101.250000,91.495500,5.098672,10,15,5
385,101.250000,91.066000,5.069713,10,15,5
386,101.250000,91.624500,5.148760,10,15,5
387,101.250000,91.761500,4.377636,10,15,5
388,101.250000,91.741500,4.232978,10,15,5
389,101.250000,91.111500,5.101734,10,15,5
390,101.250000,91.793500,4.218380,10,15,5
391,101.250000,91.332000,5.002247,10,15,5
392,101.250000,91.712000,4.531535,10,15,5
393,101.250000,91.783000,4.499157,10,15,5
394,101.250000,91.530000,4.721329,10,15,5
395,101.250000,91.534000,4.846452,10,15,5
396,101.250000,91.163000,5.073385,10,15,5
397,101.250000,91.461500,4.834330,10,15,5
398,101.250000,91.504000,4.457716,10,15,5
399,101.250000,90.841500,5.404378,10,15,5
400,101.250000,91.296500,4.698469,10,15,5
401,101.250000,90.971000,5.488949,10,15,5
402,101.250000,91.708500,4.337119,10,15,5
403,101.250000,91.003500,4.720822,10,15,5
404,101.250000,91.488500,4.996948,10,15,5
405,101.250000,91.434000,4.681303,10,15,5
406,101.250000,91.514000,4.302424,10,15,5
407,101.250000,90.932000,5.125200,10,15,5
408,101.250000,91.659500,4.335422,10,15,5
409,101.250000,91.390500,4.702971,10,15,5
410,101.250000,91.460000,4.685968,10,15,5
411,101.250000,90.990500,5.003882,10,15,5
412,101.250000,91.360500,4.546781,10,15,5
413,101.250000,91.351500,4.869638,10,15,5
414,101.250000,91.139500,5.197308,10,15,5
415,101.250000,91.481000,5.118881,10,15,5
416,101.250000,92.031000,4.102979,10,15,5
417,101.250000,91.280500,4.752199,10,15,5
418,101.250000,91.712500,4.364575,10,15,5
419,101.250000,91.377500,5.091426,10,15,5
420,101.250000,91.654500,4.507838,10,15,5
421,101.250000,90.953000,5.509650,10,15,5
422,101.250000,91.449000,4.776065,10,15,5
423,101.250000,91.202500,4.672121,10,15,5
424,101.250000,91.229000,4.871772,10,15,5
425,101.250000,91.228000,4.810724,10,15,5
426,101.250000,91.203500,4.914215,10,15,5
