Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
549,83.850000,71.890000,4.806485,10,9,4
550,83.850000,71.591000,5.151036,10,9,4
551,83.850000,72.501000,4.521515,10,9,4
552,83.850000,72.202000,4.674291,10,9,4
553,83.850000,72.085000,5.090376,10,9,4
554,83.850000,72.273500,4.798299,10,9,4
555,83.850000,72.624500,4.298712,10,9,4
556,83.850000,72.137000,4.746318,10,9,4
557,83.850000,72.026500,4.604180,10,9,4
558,83.850000,71.883500,5.281501,10,9,4
559,83.850000,71.233500,5.187061,10,9,4
560,83.850000,72.215000,4.745000,10,9,4
561,83.850000,71.669000,5.046295,10,9,4
562,83.850000,71.292000,5.137780,10,9,4
563,83.850000,72.293000,4.708423,10,9,4
564,83.850000,71.773000,5.050948,10,9,4
565,83.850000,72.117500,4.830488,10,9,4
566,83.850000,71.175000,5.041168,10,9,4
567,83.850000,71.110000,4.996974,10,9,4
568,83.850000,71.266000,5.071267,10,9,4
569,83.850000,71.773000,4.966596,10,9,4
570,83.850000,71.181500,5.288216,10,9,4
571,83.850000,71.636500,5.047697,10,9,4
572,83.850000,71.155500,5.115178,10,9,4
573,83.850000,71.675500,4.754211,10,9,4
574,83.850000,72.098000,4.463451,10,9,4
575,83.850000,71.929000,5.052654,10,9,4
576,83.850000,72.312500,4.504622,10,9,4
577,83.850000,71.909500,4.722826,10,9,4
578,83.850000,71.747000,4.818583,10,9,4
579,83.850000,71.474000,4.738246,10,9,4
580,83.850000,71.753500,4.866669,10,9,4
581,83.850000,71.708000,4.910732,10,9,4
582,83.850000,71.370000,5.200000,10,9,4
583,83.850000,71.760000,5.002889,10,9,4
584,83.850000,71.643000,5.035365,10,9,4
585,83.850000,72.150000,4.759669,10,9,4
586,83.850000,72.468500,4.522520,10,9,4
587,83.850000,72.072000,4.940239,10,9,4
588,83.850000,71.818500,4.846311,10,9,4
589,83.850000,72.286500,4.611149,10,9,4
590,83.850000,72.215000,4.878465,10,9,4
591,83.850000,72.267000,4.698363,10,9,4
592,83.850000,71.636500,5.419843,10,9,4
593,83.850000,71.714500,5.376608,10,9,4
594,83.850000,71.909500,4.948251,10,9,4
595,83.850000,72.358000,4.638177,10,9,4
596,83.850000,72.202000,4.703126,10,9,4
597,83.850000,71.896500,4.811664,10,9,4
598,83.850000,71.825000,5.105294,10,9,4
