Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
356,84.500000,68.401000,5.387977,15,9,4
357,84.500000,68.517000,5.217568,15,9,4
358,84.500000,67.196000,5.415402,9,9,4
359,84.500000,67.652000,4.880092,2,9,4
360,84.500000,67.472000,5.342211,9,9,4
361,84.500000,67.391000,5.150478,4,9,4
362,84.500000,67.771000,5.035559,3,9,4
363,84.500000,66.772000,5.288177,10,9,4
364,84.500000,68.336000,5.103754,4,9,4
365,84.500000,68.194000,5.048719,15,9,4
366,84.500000,68.174000,5.185781,6,9,4
367,84.500000,67.680000,4.931146,15,9,4
368,84.500000,67.932000,4.796684,3,9,4
369,84.500000,68.147000,5.723399,8,9,4
370,84.500000,66.905000,5.544139,4,9,4
371,84.500000,68.291000,5.554531,15,9,4
372,84.500000,68.005000,5.557740,15,9,4
373,84.500000,67.276000,5.375874,15,9,4
374,84.500000,66.869000,5.598977,4,9,4
375,84.500000,68.436000,5.119424,4,9,4
376,84.500000,67.805000,4.691021,8,9,4
377,84.500000,67.860000,5.629138,15,9,4
378,84.500000,68.192000,5.443743,11,9,4
379,84.500000,67.904000,4.631845,15,9,4
380,84.500000,67.293000,5.771815,4,9,4
381,84.500000,67.634000,5.914883,12,9,4
382,84.500000,67.850000,5.039196,15,9,4
383,84.500000,67.626000,5.834546,15,9,4
384,84.500000,68.013000,5.060191,6,9,4
385,84.500000,67.760000,5.449275,6,9,4
386,84.500000,68.607000,5.187432,4,9,4
387,84.500000,67.365000,5.149765,15,9,4
388,84.500000,67.770000,4.838750,10,9,4
389,84.500000,67.779000,4.992681,8,9,4
390,84.500000,66.896000,5.000178,3,9,4
391,84.500000,68.625000,4.514651,15,9,4
392,84.500000,67.212000,5.913718,15,9,4
393,84.500000,67.530000,5.015267,15,9,4
394,84.500000,68.723000,5.804065,12,9,4
395,84.500000,67.313000,5.099287,15,9,4
396,84.500000,67.796000,5.294448,6,9,4
397,84.500000,67.968000,5.008351,15,9,4
398,84.500000,68.346000,5.614631,5,9,4
399,84.500000,67.662000,5.363950,15,9,4
400,84.500000,67.418000,5.438830,4,9,4
401,84.500000,66.925000,5.633176,15,9,4
402,84.500000,68.372000,5.485838,4,9,4
403,84.500000,68.453000,5.471608,15,9,4
404,84.500000,67.590000,5.654105,15,9,4
405,84.500000,69.263000,5.148527,10,9,4
406,84.500000,68.030000,5.271726,11,9,4
407,84.500000,67.258000,5.408977,15,9,4
408,84.500000,68.183000,4.846072,4,9,4
409,84.500000,67.994000,5.532211,4,9,4
410,84.500000,67.400000,5.603178,15,9,4
411,84.500000,68.761000,5.120174,5,9,4
412,84.500000,68.779000,4.735088,15,9,4
413,84.500000,68.399000,5.202740,7,9,4
414,84.500000,67.698000,4.840743,8,9,4
415,84.500000,67.229000,5.586811,11,9,4
416,84.500000,69.047000,4.973760,3,9,4
417,84.500000,68.922000,4.807985,7,9,4
418,84.500000,68.274000,5.519703,6,9,4
419,84.500000,67.877000,5.144120,4,9,4
420,84.500000,68.930000,4.513480,4,9,4
421,84.500000,67.933000,5.168328,4,9,4
422,84.500000,68.095000,4.764669,15,9,4
423,84.500000,68.264000,4.989800,5,9,4
424,84.500000,68.246000,5.225924,15,9,4
425,84.500000,69.246000,4.959061,15,9,4
426,84.500000,68.429000,5.158940,13,9,4
427,84.500000,68.409000,4.963428,15,9,4
428,84.500000,68.687000,4.394830,3,9,4
429,84.500000,68.192000,5.237474,10,9,4
430,84.500000,68.094000,4.918533,3,9,4
431,84.500000,68.221000,4.839242,4,9,4
432,84.500000,68.095000,5.061252,3,9,4
433,84.500000,68.129000,4.341873,3,9,4
434,84.500000,68.553000,4.573499,4,9,4
435,84.500000,68.318000,5.086362,15,9,4
436,84.500000,68.356000,5.243459,15,9,4
437,84.500000,68.201000,5.690527,12,9,4
438,84.500000,68.912000,4.763849,4,9,4
439,84.500000,68.796000,5.193879,5,9,4
440,84.500000,68.418000,5.087777,3,9,4
441,84.500000,67.995000,5.371822,15,9,4
442,84.500000,69.056000,5.168101,3,9,4
443,84.500000,68.122000,4.970505,15,9,4
444,84.500000,68.795000,5.343264,12,9,4
445,84.500000,68.463000,5.519233,15,9,4
446,84.500000,68.085000,5.180432,15,9,4
447,84.500000,67.985000,5.083805,15,9,4
448,84.500000,69.381000,4.326007,4,9,4
449,84.500000,68.454000,5.420690,7,9,4
450,84.500000,67.778000,4.995089,10,9,4
451,84.500000,67.526000,5.506970,10,9,4
452,84.500000,68.606000,4.895239,15,9,4
453,84.500000,67.509000,5.615445,15,9,4
454,84.500000,69.038000,4.609160,3,9,4
455,84.500000,68.211000,4.847698,15,9,4
456,84.500000,68.993000,5.157330,15,9,4
457,84.500000,69.200000,4.818153,15,9,4
458,84.500000,68.948000,5.206140,6,9,4
459,84.500000,68.318000,5.102262,5,9,4
460,84.500000,68.597000,5.174890,10,9,4
461,84.500000,68.805000,5.354034,8,9,4
462,84.500000,66.970000,6.527105,15,9,4
463,84.500000,67.562000,5.726688,15,9,4
464,84.500000,68.480000,4.612006,5,9,4
465,84.500000,68.220000,5.751400,15,9,4
466,84.500000,68.724000,5.336574,8,9,4
467,84.500000,68.328000,4.738883,15,9,4
468,84.500000,68.192000,5.107498,5,9,4
469,84.500000,68.399000,5.487631,5,9,4
470,84.500000,68.264000,4.932657,5,9,4
471,84.500000,68.858000,4.824504,4,9,4
472,84.500000,68.777000,4.920383,6,9,4
473,84.500000,67.950000,5.651398,15,9,4
474,84.500000,69.093000,5.220292,15,9,4
475,84.500000,68.913000,4.603274,3,9,4
476,84.500000,68.525000,5.140844,15,9,4
477,84.500000,68.408000,5.279066,6,9,4
478,84.500000,67.203000,5.337386,6,9,4
479,84.500000,68.202000,5.285149,3,9,4
480,84.500000,68.489000,5.747746,15,9,4
481,84.500000,67.528000,5.235496,5,9,4
482,84.500000,68.230000,5.435448,3,9,4
483,84.500000,69.300000,5.049277,4,9,4
484,84.500000,68.093000,5.067016,9,9,4
485,84.500000,69.634000,5.551941,4,9,4
486,84.500000,67.877000,5.178646,15,9,4
487,84.500000,68.930000,4.766603,8,9,4
488,84.500000,68.050000,5.662517,4,9,4
489,84.500000,68.246000,5.259913,15,9,4
490,84.500000,68.409000,5.093547,6,9,4
491,84.500000,68.634000,5.064864,15,9,4
492,84.500000,68.732000,5.053610,15,9,4
493,84.500000,68.158000,5.669906,3,9,4
494,84.500000,69.138000,5.048282,4,9,4
495,84.500000,68.211000,5.257735,15,9,4
496,84.500000,69.443000,5.154188,4,9,4
497,84.500000,67.231000,5.272110,11,9,4
498,84.500000,68.120000,5.121308,4,9,4
499,84.500000,68.228000,4.896000,5,9,4
500,84.500000,67.454000,4.753534,3,9,4
501,84.500000,68.507000,5.407278,3,9,4
502,84.500000,67.556000,4.889567,4,9,4
503,84.500000,68.608000,5.765374,15,9,4
504,84.500000,68.210000,5.400750,15,9,4
505,84.500000,68.220000,4.514776,15,9,4
506,84.500000,68.687000,5.091575,8,9,4
507,84.500000,68.346000,5.589086,12,9,4
508,84.500000,68.372000,4.844442,9,9,4
509,84.500000,67.796000,4.913571,15,9,4
510,84.500000,68.599000,4.943895,11,9,4
511,84.500000,68.948000,4.957489,15,9,4
512,84.500000,68.741000,4.857491,8,9,4
513,84.500000,68.696000,4.383878,3,9,4
514,84.500000,67.294000,6.194818,15,9,4
515,84.500000,69.263000,5.173638,15,9,4
516,84.500000,68.246000,5.073350,3,9,4
517,84.500000,68.543000,4.827986,15,9,4
518,84.500000,67.797000,5.483602,15,9,4
519,84.500000,66.977000,6.136462,15,9,4
520,84.500000,68.084000,5.264992,3,9,4
521,84.500000,68.102000,5.015157,15,9,4
522,84.500000,68.229000,5.050570,3,9,4
523,84.500000,67.807000,5.305097,3,9,4
524,84.500000,68.948000,5.422573,3,9,4
525,84.500000,68.634000,4.477661,11,9,4
526,84.500000,68.301000,4.605573,5,9,4
527,84.500000,69.254000,4.743299,4,9,4
528,84.500000,67.707000,5.344329,15,9,4
529,84.500000,68.147000,5.543671,3,9,4
530,84.500000,67.832000,5.586499,6,9,4
531,84.500000,68.345000,4.740831,7,9,4
532,84.500000,67.662000,5.819910,3,9,4
533,84.500000,67.994000,5.688142,11,9,4
534,84.500000,67.778000,5.580261,15,9,4
535,84.500000,67.644000,5.267112,7,9,4
536,84.500000,66.951000,5.399176,7,9,4
537,84.500000,68.210000,5.405247,5,9,4
538,84.500000,68.499000,4.658229,15,9,4
539,84.500000,68.471000,4.724263,3,9,4
540,84.500000,68.939000,5.568804,4,9,4
541,84.500000,68.077000,4.774240,15,9,4
542,84.500000,68.786000,4.771562,3,9,4
543,84.500000,67.796000,5.090087,15,9,4
544,84.500000,68.336000,5.055918,11,9,4
545,84.500000,68.850000,5.117529,15,9,4
546,84.500000,68.057000,5.152616,15,9,4
547,84.500000,68.886000,4.521306,3,9,4
548,84.500000,68.643000,4.965647,3,9,4
549,84.500000,68.534000,5.100102,15,9,4
550,84.500000,67.410000,5.295234,15,9,4
551,84.500000,69.272000,4.479578,3,9,4
552,84.500000,69.137000,4.750866,11,9,4
553,84.500000,68.309000,5.194326,15,9,4
554,84.500000,68.660000,4.991553,6,9,4
555,84.500000,67.563000,5.085207,5,9,4
556,84.500000,68.579000,4.737959,10,9,4
557,84.500000,67.609000,5.835651,15,9,4
558,84.500000,67.913000,5.803786,11,9,4
559,84.500000,68.102000,5.405367,12,9,4
560,84.500000,67.868000,5.225397,15,9,4
561,84.500000,68.626000,5.130977,11,9,4
562,84.500000,68.246000,5.132084,15,9,4
563,84.500000,68.275000,5.096163,15,9,4
564,84.500000,68.932000,4.486622,15,9,4
565,84.500000,68.093000,5.103651,4,9,4
566,84.500000,67.788000,5.100339,15,9,4
567,84.500000,68.581000,4.563895,3,9,4
568,84.500000,68.741000,5.202117,3,9,4
569,84.500000,68.544000,4.869339,9,9,4
570,84.500000,68.579000,4.795733,3,9,4
571,84.500000,66.780000,5.797689,15,9,4
572,84.500000,68.715000,5.336354,3,9,4
573,84.500000,68.246000,4.999368,10,9,4
574,84.500000,68.012000,5.697618,4,9,4
575,84.500000,67.760000,5.143404,5,9,4
576,84.500000,68.417000,5.172699,3,9,4
577,84.500000,68.941000,4.939415,7,9,4
578,84.500000,69.137000,5.150100,3,9,4
579,84.500000,68.094000,5.374939,11,9,4
580,84.500000,68.264000,5.079892,6,9,4
581,84.500000,67.644000,5.547402,6,9,4
582,84.500000,68.660000,4.532284,15,9,4
583,84.500000,68.806000,5.473807,4,9,4
584,84.500000,68.453000,5.040088,10,9,4
585,84.500000,68.210000,5.589428,13,9,4
586,84.500000,68.867000,4.787213,4,9,4
587,84.500000,70.298000,4.341658,3,9,4
588,84.500000,69.038000,5.223692,5,9,4
589,84.500000,68.275000,5.431452,10,9,4
590,84.500000,69.164000,4.988176,3,9,4
591,84.500000,67.599000,5.140613,8,9,4
592,84.500000,67.904000,4.996937,15,9,4
593,84.500000,67.661000,5.165867,15,9,4
594,84.500000,68.120000,5.171673,9,9,4
595,84.500000,68.417000,5.031402,4,9,4
596,84.500000,68.696000,4.970934,4,9,4
597,84.500000,68.795000,5.008361,15,9,4
598,84.500000,67.870000,5.364280,12,9,4
599,84.500000,68.930000,4.658315,3,9,4
600,84.500000,68.561000,5.427373,10,9,4
