Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
253,154.100000,147.093500,5.951431,39,21,6
254,154.100000,147.402500,5.595035,39,21,6
255,154.100000,147.188000,5.869247,39,21,6
256,154.100000,146.980000,6.293715,40,21,6
257,154.100000,147.116500,6.042016,40,21,6
258,154.100000,147.451000,5.505266,40,21,6
259,154.100000,145.634000,6.754468,25,21,6
260,154.100000,146.687000,5.681402,36,21,6
261,154.100000,145.937000,6.371827,29,21,6
262,154.100000,146.482500,5.953257,37,21,6
263,154.100000,145.979000,6.617617,30,21,6
264,154.100000,146.381500,6.113013,37,21,6
265,154.100000,146.313500,6.078375,30,21,6
266,154.100000,146.265000,6.316009,30,21,6
267,154.100000,146.502000,6.148865,31,21,6
268,154.100000,146.381500,6.172850,31,21,6
269,154.100000,146.706500,5.853314,31,21,6
270,154.100000,146.713000,5.984562,32,21,6
271,154.100000,146.671500,6.067389,33,21,6
272,154.100000,146.486000,6.327816,33,21,6
273,154.100000,146.934000,5.749526,34,21,6
274,154.100000,146.528500,6.179746,34,21,6
275,154.100000,146.635000,6.322308,34,21,6
276,154.100000,146.303500,6.807423,34,21,6
277,154.100000,147.077500,5.677092,34,21,6
278,154.100000,146.375500,6.669826,34,21,6
279,154.100000,146.385000,6.548651,34,21,6
280,154.100000,146.996000,5.746502,34,21,6
281,154.100000,146.677500,6.047447,34,21,6
282,154.100000,146.886000,5.915370,34,21,6
283,154.100000,146.498500,6.328398,34,21,6
284,154.100000,146.577000,6.192901,34,21,6
285,154.100000,146.889000,6.015029,34,21,6
286,154.100000,146.791000,5.989259,34,21,6
287,154.100000,146.837000,6.253605,34,21,6
288,154.100000,146.782000,6.301887,35,21,6
289,154.100000,146.502500,6.429364,35,21,6
290,154.100000,146.593000,6.332733,35,21,6
291,154.100000,146.833500,6.099320,35,21,6
292,154.100000,146.665000,6.357722,35,21,6
293,154.100000,146.602500,6.600823,35,21,6
294,154.100000,147.574500,5.158791,35,21,6
295,154.100000,146.674000,6.252913,30,21,6
296,154.100000,146.635000,6.066533,34,21,6
297,154.100000,146.840000,5.853952,34,21,6
298,154.100000,146.511500,6.528441,34,21,6
299,154.100000,146.589500,6.337568,34,21,6
300,154.100000,146.414500,6.523382,34,21,6
301,154.100000,146.668000,6.150652,34,21,6
302,154.100000,147.025000,5.695900,34,21,6
303,154.100000,146.599500,6.571124,34,21,6
304,154.100000,146.404500,6.434140,34,21,6
305,154.100000,147.194000,5.546036,34,21,6
306,154.100000,147.012500,5.737736,34,21,6
307,154.100000,147.240000,5.286516,34,21,6
308,154.100000,146.726000,6.098350,34,21,6
309,154.100000,146.196500,6.957583,34,21,6
310,154.100000,146.966500,5.811287,34,21,6
311,154.100000,146.713500,6.012985,34,21,6
312,154.100000,146.307500,6.992526,34,21,6
313,154.100000,146.557500,6.733392,34,21,6
314,154.100000,146.645500,6.158921,34,21,6
315,154.100000,146.902000,5.825594,34,21,6
316,154.100000,146.515500,6.344879,34,21,6
317,154.100000,146.173500,6.994828,34,21,6
318,154.100000,146.736000,6.159497,34,21,6
319,154.100000,147.168500,5.401484,34,21,6
320,154.100000,146.586500,5.995089,34,21,6
321,154.100000,146.843500,6.105169,34,21,6
322,154.100000,146.824000,6.124808,34,21,6
323,154.100000,146.525000,6.350494,34,21,6
324,154.100000,146.525000,6.829987,34,21,6
325,154.100000,147.162000,5.537663,34,21,6
326,154.100000,146.359000,6.745581,34,21,6
327,154.100000,146.915000,5.901455,35,21,6
328,154.100000,146.823500,6.089021,35,21,6
329,154.100000,146.869000,5.959001,35,21,6
330,154.100000,146.700000,6.674908,35,21,6
331,154.100000,147.041500,6.186667,36,21,6
332,154.100000,147.025000,5.834409,36,21,6
333,154.100000,146.366000,7.045179,36,21,6
334,154.100000,147.376500,5.748271,36,21,6
335,154.100000,147.064000,5.872755,32,21,6
336,154.100000,146.989500,6.106801,36,21,6
337,154.100000,146.964000,6.153317,36,21,6
338,154.100000,147.304500,5.877908,37,21,6
339,154.100000,147.175000,6.002418,37,21,6
340,154.100000,147.421500,5.726863,37,21,6
341,154.100000,147.038500,6.231223,33,21,6
342,154.100000,146.940500,6.255281,37,21,6
343,154.100000,146.970000,6.375618,37,21,6
344,154.100000,146.694000,6.626731,37,21,6
345,154.100000,146.915000,6.329990,37,21,6
346,154.100000,147.295000,5.930373,37,21,6
347,154.100000,146.921000,6.239328,37,21,6
348,154.100000,147.051500,6.146952,37,21,6
349,154.100000,147.080500,6.066712,37,21,6
350,154.100000,147.227500,6.083438,38,21,6
351,154.100000,146.921500,6.341129,38,21,6
352,154.100000,146.866000,6.649330,38,21,6
353,154.100000,147.561500,5.829185,38,21,6
354,154.100000,147.454000,5.470085,33,21,6
355,154.100000,146.970000,6.395467,33,21,6
356,154.100000,147.126000,5.884902,37,21,6
357,154.100000,147.031500,5.998919,37,21,6
358,154.100000,147.093500,6.278661,37,21,6
359,154.100000,146.934000,6.362751,38,21,6
360,154.100000,147.207000,6.172803,38,21,6
361,154.100000,147.451000,5.664424,38,21,6
362,154.100000,146.599500,6.904432,34,21,6
363,154.100000,147.220500,6.023919,38,21,6
364,154.100000,147.239500,6.050720,38,21,6
365,154.100000,146.999500,6.430371,38,21,6
366,154.100000,147.032000,6.312795,38,21,6
367,154.100000,147.434500,5.839755,38,21,6
368,154.100000,146.928000,6.530847,34,21,6
369,154.100000,146.927500,6.503604,38,21,6
370,154.100000,147.142500,5.917590,38,21,6
371,154.100000,147.019000,6.818298,38,21,6
372,154.100000,147.067500,6.216781,38,21,6
373,154.100000,147.727000,5.335276,38,21,6
374,154.100000,147.402000,5.783122,34,21,6
375,154.100000,147.285000,5.857092,34,21,6
376,154.100000,147.399000,5.694295,38,21,6
377,154.100000,147.009000,6.285688,34,21,6
378,154.100000,147.451000,5.498354,38,21,6
379,154.100000,147.110000,6.522151,34,21,6
380,154.100000,147.432500,5.997022,39,21,6
381,154.100000,147.214000,6.060433,34,21,6
382,154.100000,147.379500,5.708367,38,21,6
383,154.100000,147.353500,5.615106,34,21,6
384,154.100000,147.311500,5.921925,34,21,6
385,154.100000,147.581000,5.610672,38,21,6
386,154.100000,147.399000,6.142499,35,21,6
387,154.100000,147.093500,6.231118,35,21,6
388,154.100000,147.776000,5.293664,39,21,6
389,154.100000,147.058000,6.391810,35,21,6
390,154.100000,147.412000,6.066944,39,21,6
391,154.100000,147.597000,5.453471,35,21,6
392,154.100000,147.341500,5.971570,35,21,6
393,154.100000,147.564500,5.825334,35,21,6
394,154.100000,147.350000,6.181614,36,21,6
395,154.100000,147.584000,5.669206,36,21,6
396,154.100000,147.428000,6.016674,36,21,6
397,154.100000,147.841000,5.624453,36,21,6
398,154.100000,147.369500,6.676219,37,21,6
399,154.100000,147.802500,5.707085,37,21,6
400,154.100000,147.756500,5.715372,37,21,6
401,154.100000,147.851000,5.590478,37,21,6
402,154.100000,147.506500,6.027324,37,21,6
403,154.100000,147.727000,5.818614,37,21,6
404,154.100000,147.503500,6.147793,37,21,6
405,154.100000,147.766000,5.606835,37,21,6
406,154.100000,147.220500,6.914536,37,21,6
407,154.100000,147.681500,5.871110,41,21,6
408,154.100000,147.655500,5.815741,37,21,6
409,154.100000,147.564500,6.097484,37,21,6
410,154.100000,147.971000,5.469932,37,21,6
411,154.100000,147.863500,5.565648,37,21,6
412,154.100000,147.850500,5.554851,37,21,6
413,154.100000,147.776000,5.675344,37,21,6
414,154.100000,148.081500,5.174160,37,21,6
415,154.100000,147.798500,5.415249,37,21,6
416,154.100000,147.408500,6.274927,37,21,6
417,154.100000,147.324500,6.381820,37,21,6
418,154.100000,147.721000,5.788265,37,21,6
419,154.100000,147.815500,5.655580,37,21,6
420,154.100000,147.675000,5.657541,37,21,6
421,154.100000,147.484000,5.915623,37,21,6
422,154.100000,147.786000,5.706856,37,21,6
423,154.100000,148.117000,5.212932,37,21,6
424,154.100000,147.942000,5.473033,38,21,6
425,154.100000,147.733500,5.678455,38,21,6
426,154.100000,147.646500,5.948543,38,21,6
427,154.100000,147.305000,6.647001,38,21,6
428,154.100000,147.740000,6.011884,42,21,6
429,154.100000,147.948500,5.530016,38,21,6
430,154.100000,148.075000,5.264392,38,21,6
431,154.100000,147.444500,6.420214,38,21,6
432,154.100000,147.929000,5.359651,38,21,6
433,154.100000,147.799500,5.722681,38,21,6
434,154.100000,147.535500,6.102595,38,21,6
435,154.100000,148.029500,5.489176,38,21,6
436,154.100000,147.945500,5.511742,38,21,6
437,154.100000,147.987500,5.507569,38,21,6
438,154.100000,147.909500,5.748920,38,21,6
439,154.100000,147.733500,5.940274,38,21,6
440,154.100000,147.626500,6.125045,39,21,6
441,154.100000,147.750000,6.144961,39,21,6
442,154.100000,147.643000,6.013023,39,21,6
443,154.100000,148.056000,5.501665,39,21,6
444,154.100000,148.091500,5.476167,39,21,6
445,154.100000,147.993500,5.428760,39,21,6
446,154.100000,148.032500,5.429684,39,21,6
447,154.100000,147.854000,5.898494,39,21,6
448,154.100000,148.010000,5.651933,39,21,6
449,154.100000,148.305500,5.104189,39,21,6
450,154.100000,147.951500,5.725917,39,21,6
451,154.100000,148.006500,5.632551,39,21,6
452,154.100000,147.776000,5.871965,39,21,6
453,154.100000,148.101000,5.288965,39,21,6
454,154.100000,147.951500,5.585416,39,21,6
455,154.100000,147.818500,5.700148,39,21,6
456,154.100000,148.325000,5.247206,39,21,6
457,154.100000,147.795500,5.872981,39,21,6
458,154.100000,147.691500,6.047144,39,21,6
459,154.100000,148.065500,5.344145,39,21,6
460,154.100000,147.773000,5.975493,39,21,6
461,154.100000,147.574500,6.105225,39,21,6
462,154.100000,148.046000,5.356649,39,21,6
463,154.100000,147.405500,6.813112,39,21,6
464,154.100000,148.065000,5.497770,40,21,6
465,154.100000,147.925500,5.864608,40,21,6
466,154.100000,148.296000,5.173213,40,21,6
467,154.100000,147.850500,5.983279,40,21,6
468,154.100000,147.734000,6.373444,40,21,6
469,154.100000,147.795500,6.030249,40,21,6
470,154.100000,147.990500,5.746058,40,21,6
471,154.100000,148.075000,5.595675,40,21,6
472,154.100000,148.189000,5.457942,40,21,6
473,154.100000,148.390000,5.032956,40,21,6
474,154.100000,147.994000,5.886295,40,21,6
475,154.100000,148.162500,5.388044,40,21,6
476,154.100000,148.172500,5.416135,40,21,6
477,154.100000,148.484500,5.068376,40,21,6
478,154.100000,147.945000,5.823309,40,21,6
479,154.100000,148.465000,4.939648,40,21,6
480,154.100000,147.805500,5.978950,40,21,6
481,154.100000,147.993500,5.734565,40,21,6
