Iteration,Fitness,AVG Fitness,Standard Deviation,Cluster Size,Conflicts,Total Color
417,440.200000,416.233000,6.991853,4,18,11
418,440.200000,414.433000,6.972131,4,18,11
419,440.200000,413.263000,7.441487,2,18,11
420,440.200000,414.865000,6.696841,2,18,11
421,440.200000,414.433000,6.665659,2,18,11
422,440.200000,414.505000,7.573247,6,18,11
423,440.200000,414.235000,6.984574,2,18,11
424,440.200000,415.171000,6.734616,3,18,11
425,440.200000,414.964000,7.247007,2,18,11
426,440.200000,415.225000,6.303053,15,18,11
427,440.200000,415.288000,7.374378,4,18,11
428,440.200000,414.091000,7.454798,7,18,11
429,440.200000,414.037000,7.526987,2,18,11
430,440.200000,414.785000,6.714021,2,18,11
431,440.200000,415.073000,6.364116,2,18,11
432,440.200000,413.174000,7.898172,4,18,11
433,440.200000,414.154000,7.403910,4,18,11
434,440.200000,415.720000,7.850146,4,18,11
435,440.200000,414.559000,6.713897,7,18,11
436,440.200000,415.424000,6.694597,3,18,11
437,440.200000,415.117000,6.873850,2,18,11
438,440.200000,414.685000,6.978773,3,18,11
439,440.200000,414.991000,7.593670,6,18,11
440,440.200000,413.759000,7.359295,4,18,11
441,440.200000,415.477000,6.556369,9,18,11
442,440.200000,414.298000,6.709173,2,18,11
443,440.200000,415.676000,6.173251,4,18,11
444,440.200000,414.964000,7.860376,3,18,11
445,440.200000,415.252000,6.849562,2,18,11
446,440.200000,414.002000,6.564891,3,18,11
447,440.200000,415.729000,6.983785,2,18,11
448,440.200000,415.522000,6.568372,3,18,11
449,440.200000,413.966000,6.815691,8,18,11
450,440.200000,415.091000,6.204194,5,18,11
451,440.200000,415.090000,7.361868,4,18,11
452,440.200000,414.550000,7.389323,3,18,11
453,440.200000,415.117000,6.053000,5,18,11
454,440.200000,414.685000,6.154809,5,18,11
455,440.200000,415.180000,6.602590,2,18,11
456,440.200000,415.045000,6.737839,2,18,11
457,440.200000,415.882000,6.636827,4,18,11
458,440.200000,414.433000,6.596030,3,18,11
459,440.200000,415.387000,6.563530,2,18,11
460,440.200000,415.576000,7.036734,10,18,11
461,440.200000,415.036000,7.733635,10,18,11
462,440.200000,414.614000,6.877762,2,18,11
463,440.200000,415.054000,7.419210,6,18,11
464,440.200000,414.595000,7.442706,4,18,11
465,440.200000,414.991000,6.440498,15,18,11
466,440.200000,415.126000,6.066855,2,18,11
467,440.200000,415.153000,6.419789,4,18,11
468,440.200000,414.532000,7.412285,3,18,11
469,440.200000,415.639000,6.196675,3,18,11
470,440.200000,415.036000,7.049844,2,18,11
471,440.200000,414.937000,6.742502,2,18,11
472,440.200000,413.524000,7.837259,2,18,11
473,440.200000,414.649000,7.004863,4,18,11
474,440.200000,413.434000,6.893812,2,18,11
475,440.200000,413.327000,6.855784,13,18,11
476,440.200000,413.767000,6.795632,7,18,11
477,440.200000,413.542000,7.062311,4,18,11
478,440.200000,413.938000,6.873526,3,18,11
479,440.200000,414.100000,6.883676,2,18,11
480,440.200000,414.316000,6.476399,3,18,11
481,440.200000,415.009000,7.052802,2,18,11
482,440.200000,415.387000,7.089184,15,18,11
483,440.200000,413.776000,8.130463,2,18,11
484,440.200000,413.848000,7.143619,15,18,11
485,440.200000,414.739000,7.035324,3,18,11
486,440.200000,415.684000,6.445056,4,18,11
487,440.200000,414.685000,7.203796,2,18,11
488,440.200000,414.280000,6.849467,5,18,11
489,440.200000,415.657000,6.846930,2,18,11
490,440.200000,414.163000,6.957710,2,18,11
491,440.200000,414.523000,7.807162,3,18,11
492,440.200000,414.874000,6.894282,3,18,11
493,440.200000,414.289000,6.616432,8,18,11
494,440.200000,415.081000,7.130017,2,18,11
495,440.200000,414.064000,6.478650,8,18,11
496,440.200000,414.145000,6.921667,2,18,11
